t_s,iteration,sensor_mode,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
8.6443,1699,enc,90.0000,-0.0001,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6494,1700,enc,90.0000,-0.0000,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6544,1701,enc,90.0000,-0.0000,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6602,1702,enc,90.0000,-0.0000,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6652,1703,enc,90.0000,-0.0000,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6703,1704,enc,90.0000,-0.0000,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6754,1705,enc,90.0000,-0.0000,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6805,1706,enc,90.0000,-0.0000,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6856,1707,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6912,1708,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.6962,1709,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7013,1710,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7065,1711,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7116,1712,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7167,1713,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7218,1714,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7269,1715,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7319,1716,enc,90.0000,-0.0000,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7370,1717,enc,90.0000,-0.0000,90.0000,91.1219,-0.5483,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7421,1718,enc,90.0000,-0.0000,90.0000,91.1219,-0.5483,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7472,1719,enc,90.0000,-0.0000,90.0000,91.1219,-0.5483,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7523,1720,enc,90.0000,-0.0000,90.0000,91.1219,-0.5483,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7574,1721,enc,90.0000,-0.0000,90.0000,91.1219,-0.5483,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7625,1722,enc,90.0000,-0.0000,90.0000,91.1219,-0.5483,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7676,1723,enc,90.0000,-0.0000,90.0000,91.1219,-0.5483,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7727,1724,enc,90.0000,-0.0000,90.0000,91.1219,-0.5483,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7778,1725,enc,90.0000,-0.0000,90.0000,91.1219,-0.5483,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7829,1726,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7880,1727,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7931,1728,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.7981,1729,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8032,1730,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8083,1731,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8134,1732,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8185,1733,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8236,1734,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8286,1735,enc,90.0000,-0.0000,90.0000,91.1123,-0.548,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8337,1736,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8394,1737,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8445,1738,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8496,1739,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8547,1740,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8597,1741,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8648,1742,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8699,1743,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8750,1744,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8801,1745,enc,90.0000,-0.0000,90.0000,91.1062,-0.5476,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8852,1746,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8908,1747,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.8960,1748,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9011,1749,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9065,1750,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9116,1751,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9167,1752,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9218,1753,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9269,1754,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9320,1755,enc,90.0000,-0.0000,90.0000,91.1251,-0.5554,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9371,1756,enc,90.0000,-0.0000,90.0000,91.1367,-0.5572,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9422,1757,enc,90.0000,-0.0000,90.0000,91.1367,-0.5572,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9473,1758,enc,90.0000,-0.0000,90.0000,91.1367,-0.5572,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9524,1759,enc,90.0000,-0.0000,90.0000,91.1367,-0.5572,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9575,1760,enc,90.0000,-0.0000,90.0000,91.1367,-0.5572,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9626,1761,enc,90.0000,-0.0000,90.0000,91.1367,-0.5572,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9677,1762,enc,90.0000,-0.0000,90.0000,91.1367,-0.5572,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9729,1763,enc,90.0000,-0.0000,90.0000,91.1367,-0.5572,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9780,1764,enc,90.0000,-0.0000,90.0000,91.1367,-0.5572,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9830,1765,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9881,1766,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9932,1767,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
8.9983,1768,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0035,1769,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0089,1770,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0139,1771,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0190,1772,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0241,1773,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0292,1774,enc,90.0000,-0.0000,90.0000,91.1148,-0.5559,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0343,1775,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0394,1776,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0445,1777,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0495,1778,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0546,1779,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0597,1780,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0648,1781,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0699,1782,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0750,1783,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0801,1784,enc,90.0000,-0.0000,90.0000,91.1376,-0.5654,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0852,1785,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0906,1786,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.0957,1787,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1008,1788,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1059,1789,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1110,1790,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1161,1791,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1212,1792,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1263,1793,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1314,1794,enc,90.0000,-0.0000,90.0000,91.1498,-0.5664,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1364,1795,enc,90.0000,-0.0000,90.0000,91.1401,-0.557,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1415,1796,enc,90.0000,-0.0000,90.0000,91.1401,-0.557,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1466,1797,enc,90.0000,-0.0000,90.0000,91.1401,-0.557,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1517,1798,enc,90.0000,-0.0000,90.0000,91.1401,-0.557,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1568,1799,enc,90.0000,-0.0000,90.0000,91.1401,-0.557,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1619,1800,enc,90.0000,-0.0000,90.0000,91.1401,-0.557,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1670,1801,enc,90.0000,-0.0000,90.0000,91.1401,-0.557,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1721,1802,enc,90.0000,-0.0000,90.0000,91.1401,-0.557,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1772,1803,enc,90.0000,-0.0000,90.0000,91.1401,-0.557,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1823,1804,enc,90.0000,-0.0000,90.0000,91.1401,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1873,1805,enc,90.0000,-0.0000,90.0000,91.147,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1924,1806,enc,90.0000,-0.0000,90.0000,91.147,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.1975,1807,enc,90.0000,-0.0000,90.0000,91.147,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2026,1808,enc,90.0000,-0.0000,90.0000,91.147,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2077,1809,enc,90.0000,-0.0000,90.0000,91.147,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2128,1810,enc,90.0000,-0.0000,90.0000,91.147,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2179,1811,enc,90.0000,-0.0000,90.0000,91.147,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2230,1812,enc,90.0000,-0.0000,90.0000,91.147,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2281,1813,enc,90.0000,-0.0000,90.0000,91.147,-0.5567,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2331,1814,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2382,1815,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2433,1816,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2484,1817,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2534,1818,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2585,1819,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2636,1820,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2687,1821,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2738,1822,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2789,1823,enc,90.0000,-0.0000,90.0000,91.1722,-0.5577,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2839,1824,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2896,1825,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2947,1826,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.2998,1827,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3049,1828,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3100,1829,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3151,1830,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3202,1831,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3253,1832,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3304,1833,enc,90.0000,-0.0000,90.0000,91.146,-0.5484,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3355,1834,enc,90.0000,-0.0000,90.0000,91.1469,-0.5403,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3410,1835,enc,90.0000,-0.0000,90.0000,91.1469,-0.5403,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3461,1836,enc,90.0000,-0.0000,90.0000,91.1469,-0.5403,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3512,1837,enc,90.0000,-0.0000,90.0000,91.1469,-0.5403,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
9.3568,1838,enc,90.1800,10.8000,90.1800,91.1469,-0.5403,90.00,84.92,-0.1800,75.8025,0.191075,-0.001600,0.252675,-0.060000,0.000000,1400
9.3619,1839,enc,90.0000,-3.2400,90.0000,91.1469,-0.5403,90.00,84.92,0.0000,75.8025,0.270675,0.000000,0.252675,0.018000,0.000000,1380
9.3670,1840,enc,90.0000,-2.2680,90.0000,91.1469,-0.5403,90.00,84.92,0.0000,75.8025,0.265275,0.000000,0.252675,0.012600,0.000000,1375
9.3721,1841,enc,90.0000,-1.5876,90.0000,91.1469,-0.5403,90.00,84.92,0.0000,75.8025,0.261495,0.000000,0.252675,0.008820,0.000000,1376
9.3772,1842,enc,90.0000,-1.1113,90.0000,91.1469,-0.5403,90.00,84.92,0.0000,75.8025,0.258849,0.000000,0.252675,0.006174,0.000000,1377
9.3823,1843,enc,90.1800,10.0221,90.1800,91.1722,-0.5414,90.00,84.92,-0.1800,75.8016,0.195394,-0.001600,0.252672,-0.055678,0.000000,1397
9.3874,1844,enc,90.0000,-3.7845,90.0000,91.1722,-0.5414,90.00,84.92,0.0000,75.8016,0.273697,0.000000,0.252672,0.021025,0.000000,1377
9.3924,1845,enc,90.0000,-2.6492,90.0000,91.1722,-0.5414,90.00,84.92,0.0000,75.8016,0.267390,0.000000,0.252672,0.014718,0.000000,1374
9.3975,1846,enc,90.0000,-1.8544,90.0000,91.1722,-0.5414,90.00,84.92,0.0000,75.8016,0.262974,0.000000,0.252672,0.010302,0.000000,1376
9.4027,1847,enc,90.0000,-1.2981,90.0000,91.1722,-0.5414,90.00,84.92,0.0000,75.8016,0.259884,0.000000,0.252672,0.007212,0.000000,1377
9.4078,1848,enc,90.1800,9.8913,90.1800,91.1722,-0.5414,90.00,84.92,-0.1800,75.8007,0.196117,-0.001600,0.252669,-0.054952,0.000000,1397
9.4128,1849,enc,90.0000,-3.8761,90.0000,91.1722,-0.5414,90.00,84.92,0.0000,75.8007,0.274203,0.000000,0.252669,0.021534,0.000000,1377
9.4179,1850,enc,90.0000,-2.7132,90.0000,91.1722,-0.5414,90.00,84.92,0.0000,75.8007,0.267743,0.000000,0.252669,0.015074,0.000000,1374
9.4230,1851,enc,90.0000,-1.8993,90.0000,91.1722,-0.5414,90.00,84.92,0.0000,75.8007,0.263221,0.000000,0.252669,0.010552,0.000000,1376
9.4281,1852,enc,90.1800,9.4705,90.1800,91.1722,-0.5414,90.00,84.92,-0.1800,75.7998,0.198452,-0.001600,0.252666,-0.052614,0.000000,1396
9.4332,1853,enc,90.1800,6.6294,90.1800,91.1599,-0.5405,90.00,84.92,-0.1800,75.7989,0.214233,-0.001600,0.252663,-0.036830,0.000000,1394
9.4382,1854,enc,90.0000,-6.1595,90.0000,91.1599,-0.5405,90.00,84.92,0.0000,75.7989,0.286882,0.000000,0.252663,0.034219,0.000000,1374
9.4433,1855,enc,90.0000,-4.3116,90.0000,91.1599,-0.5405,90.00,84.92,0.0000,75.7989,0.276616,0.000000,0.252663,0.023953,0.000000,1371
9.4484,1856,enc,90.0000,-3.0181,90.0000,91.1599,-0.5405,90.00,84.92,0.0000,75.7989,0.269430,0.000000,0.252663,0.016767,0.000000,1373
9.4535,1857,enc,90.1800,8.6873,90.1800,91.1599,-0.5405,90.00,84.92,-0.1800,75.7980,0.202797,-0.001600,0.252660,-0.048263,0.000000,1393
9.4586,1858,enc,90.1800,6.0811,90.1800,91.1599,-0.5405,90.00,84.92,-0.1800,75.7971,0.217273,-0.001600,0.252657,-0.033784,0.000000,1393
9.4637,1859,enc,90.0000,-6.5432,90.0000,91.1599,-0.5405,90.00,84.92,0.0000,75.7971,0.289008,0.000000,0.252657,0.036351,0.000000,1373
9.4687,1860,enc,90.0000,-4.5803,90.0000,91.1599,-0.5405,90.00,84.92,0.0000,75.7971,0.278103,0.000000,0.252657,0.025446,0.000000,1370
9.4738,1861,enc,90.0000,-3.2062,90.0000,91.1599,-0.5405,90.00,84.92,0.0000,75.7971,0.270469,0.000000,0.252657,0.017812,0.000000,1373
9.4789,1862,enc,90.0000,-2.2443,90.0000,91.1599,-0.5405,90.00,84.92,0.0000,75.7971,0.265125,0.000000,0.252657,0.012468,0.000000,1375
9.4840,1863,enc,90.0000,-1.5710,90.0000,91.1285,-0.5389,90.00,84.92,0.0000,75.7971,0.261385,0.000000,0.252657,0.008728,0.000000,1376
