t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,imu_roll_raw_deg,imu_pitch_raw_deg,imu_yaw_raw_deg,imu_axis
2.6462,514,enc,1,19.6200,1.8403,19.6200,8.4871,-144.8227,20.00,82.00,0.3800,7.3605,0.849114,0.003378,0.024535,-0.010224,0.831425,1156,-11.5647,-73.6813,11.12,pitch
2.6513,515,enc,1,19.6200,1.2882,19.6200,8.541,-144.8726,20.00,82.00,0.3800,7.3624,0.852188,0.003378,0.024541,-0.007157,0.831425,1155,-11.5198,-73.6275,11.0701,pitch
2.6564,516,enc,1,19.6200,0.9017,19.6200,8.5759,-144.8818,20.00,82.00,0.3800,7.3643,0.854341,0.003378,0.024548,-0.005010,0.831425,1154,-11.5156,-73.5926,11.0609,pitch
2.6615,517,enc,1,19.8000,11.4312,19.8000,8.5906,-144.8993,20.00,82.00,0.2000,7.3653,0.794247,0.001778,0.024551,-0.063507,0.831425,1156,-11.4982,-73.5779,11.0434,pitch
2.6666,518,enc,1,19.8000,8.0019,19.8000,8.6447,-144.9292,20.00,82.00,0.2000,7.3663,0.813303,0.001778,0.024554,-0.044455,0.831425,1158,-11.4682,-73.5237,11.0135,pitch
2.6717,519,enc,1,19.8000,5.6013,19.8000,8.6604,-144.9125,20.00,82.00,0.2000,7.3673,0.826643,0.001778,0.024558,-0.031118,0.831425,1160,-11.485,-73.508,11.0302,pitch
2.6768,520,enc,1,19.8000,3.9209,19.8000,8.7292,-144.9595,20.00,82.00,0.2000,7.3683,0.835981,0.001778,0.024561,-0.021783,0.831425,1161,-11.4381,-73.4393,10.9832,pitch
2.6819,521,enc,0,19.8000,2.7446,19.8000,8.7292,-144.9595,20.00,82.00,0.2000,7.3693,0.842520,0.001778,0.024564,-0.015248,0.831425,1159,-11.4381,-73.4393,10.9832,pitch
2.6889,522,enc,1,19.8000,1.9212,19.8000,8.7976,-145.011,20.00,82.00,0.2000,7.3703,0.847097,0.001778,0.024568,-0.010674,0.831425,1157,-11.3966,-73.3708,10.9317,pitch
2.6943,523,enc,1,19.8000,1.3449,19.8000,8.8514,-145.0402,20.00,82.00,0.2000,7.3713,0.850303,0.001778,0.024571,-0.007472,0.831425,1156,-11.3674,-73.317,10.9025,pitch
2.6993,524,enc,1,19.8000,0.9414,19.8000,8.8661,-145.0571,20.00,82.00,0.2000,7.3723,0.852548,0.001778,0.024574,-0.005230,0.831425,1155,-11.3505,-73.3023,10.8856,pitch
2.7044,525,enc,1,19.9800,11.4590,19.9800,8.9007,-145.0657,20.00,82.00,0.0200,7.3724,0.792517,0.000178,0.024575,-0.063661,0.831425,1157,-11.3469,-73.2677,10.877,pitch
2.7095,526,enc,1,19.9800,8.0213,19.9800,8.9494,-145.089,20.00,82.00,0.0200,7.3725,0.811616,0.000178,0.024575,-0.044563,0.831425,1159,-11.3236,-73.2191,10.8537,pitch
2.7146,527,enc,1,19.9800,5.6149,19.9800,8.9835,-145.1117,20.00,82.00,0.0200,7.3726,0.824985,0.000178,0.024575,-0.031194,0.831425,1161,-11.3008,-73.185,10.831,pitch
2.7197,528,enc,1,19.9800,3.9304,19.9800,9.0181,-145.1152,20.00,82.00,0.0200,7.3727,0.834343,0.000178,0.024576,-0.021836,0.831425,1162,-11.2924,-73.1504,10.8275,pitch
2.7247,529,enc,1,19.9800,2.7513,19.9800,9.0328,-145.1319,20.00,82.00,0.0200,7.3728,0.840894,0.000178,0.024576,-0.015285,0.831425,1160,-11.2758,-73.1356,10.8108,pitch
2.7298,530,enc,1,19.9800,1.9259,19.9800,9.0625,-145.1298,20.00,82.00,0.0200,7.3729,0.845480,0.000178,0.024576,-0.010700,0.831425,1158,-11.2729,-73.106,10.8129,pitch
2.7349,531,enc,1,19.9800,1.3481,19.9800,9.0915,-145.1467,20.00,82.00,0.0200,7.3730,0.848690,0.000178,0.024577,-0.007490,0.831425,1156,-11.256,-73.0769,10.796,pitch
2.7400,532,enc,1,19.9800,0.9437,19.9800,9.1259,-145.1551,20.00,82.00,0.0200,7.3731,0.850937,0.000178,0.024577,-0.005243,0.831425,1155,-11.2527,-73.0425,10.7877,pitch
2.7451,533,enc,1,19.9800,0.6606,19.9800,9.1549,-145.1719,20.00,82.00,0.0200,7.3732,0.852511,0.000178,0.024577,-0.003670,0.831425,1155,-11.2358,-73.0135,10.7708,pitch
2.7502,534,enc,1,19.9800,0.4624,19.9800,9.1888,-145.1942,20.00,82.00,0.0200,7.3733,0.853612,0.000178,0.024578,-0.002569,0.831425,1154,-11.2136,-72.9796,10.7485,pitch
2.7553,535,enc,1,20.1600,11.1237,20.1600,9.2036,-145.2105,20.00,82.00,-0.1600,7.3725,0.792780,-0.001422,0.024575,-0.061798,0.831425,1156,-11.1973,-72.9649,10.7322,pitch
2.7604,536,enc,1,20.1600,7.7866,20.1600,9.2331,-145.2082,20.00,82.00,-0.1600,7.3717,0.811317,-0.001422,0.024572,-0.043259,0.831425,1158,-11.1946,-72.9354,10.7345,pitch
2.7655,537,enc,1,20.1600,5.4506,20.1600,9.262,-145.2249,20.00,82.00,-0.1600,7.3709,0.824292,-0.001422,0.024570,-0.030281,0.831425,1160,-11.1779,-72.9064,10.7178,pitch
2.7706,538,enc,1,20.1600,3.8154,20.1600,9.2958,-145.2469,20.00,82.00,-0.1600,7.3701,0.833373,-0.001422,0.024567,-0.021197,0.831425,1162,-11.156,-72.8726,10.6958,pitch
2.7757,539,enc,1,20.1600,2.6708,20.1600,9.3241,-145.2822,20.00,82.00,-0.1600,7.3693,0.839730,-0.001422,0.024564,-0.014838,0.831425,1160,-11.1256,-72.8443,10.6605,pitch
2.7808,540,enc,1,20.1600,1.8696,20.1600,9.3394,-145.2795,20.00,82.00,-0.1600,7.3685,0.844178,-0.001422,0.024562,-0.010386,0.831425,1158,-11.1235,-72.829,10.6632,pitch
2.7859,541,enc,1,20.1600,1.3087,20.1600,9.3677,-145.3147,20.00,82.00,-0.1600,7.3677,0.847292,-0.001422,0.024559,-0.007271,0.831425,1157,-11.0932,-72.8007,10.628,pitch
2.7909,542,enc,1,20.1600,0.9161,20.1600,9.3969,-145.3172,20.00,82.00,-0.1600,7.3669,0.849470,-0.001422,0.024556,-0.005089,0.831425,1156,-11.0957,-72.7715,10.6255,pitch
2.7960,543,enc,1,20.1600,0.6413,20.1600,9.4257,-145.3335,20.00,82.00,-0.1600,7.3661,0.850994,-0.001422,0.024554,-0.003563,0.831425,1155,-11.0794,-72.7427,10.6092,pitch
2.8011,544,enc,1,20.1600,0.4489,20.1600,9.4594,-145.3551,20.00,82.00,-0.1600,7.3653,0.852060,-0.001422,0.024551,-0.002494,0.831425,1155,-11.0579,-72.7091,10.5876,pitch
2.8062,545,enc,1,20.3400,11.1142,20.3400,9.4979,-145.3818,20.00,82.00,-0.3400,7.3636,0.791203,-0.003022,0.024545,-0.061746,0.831425,1157,-11.0312,-72.6705,10.5609,pitch
2.8113,546,enc,0,20.3400,7.7800,20.3400,9.4979,-145.3818,20.00,82.00,-0.3400,7.3619,0.809721,-0.003022,0.024540,-0.043222,0.831425,1159,-11.0312,-72.6705,10.5609,pitch
2.8164,547,enc,1,20.3400,5.4460,20.3400,9.527,-145.3842,20.00,82.00,-0.3400,7.3602,0.822682,-0.003022,0.024534,-0.030255,0.831425,1161,-11.0338,-72.6414,10.5585,pitch
2.8215,548,enc,1,20.3400,3.8122,20.3400,9.5562,-145.3816,20.00,82.00,-0.3400,7.3585,0.831753,-0.003022,0.024528,-0.021179,0.831425,1163,-11.0314,-72.6122,10.5611,pitch
2.8266,549,enc,1,20.3400,2.6685,20.3400,9.566,-145.3921,20.00,82.00,-0.3400,7.3568,0.838101,-0.003022,0.024523,-0.014825,0.831425,1161,-11.021,-72.6024,10.5506,pitch
2.8317,550,enc,1,20.3400,1.8680,20.3400,9.6233,-145.4241,20.00,82.00,-0.3400,7.3551,0.842543,-0.003022,0.024517,-0.010378,0.831425,1159,-10.989,-72.5452,10.5186,pitch
2.8368,551,enc,0,20.3400,1.3076,20.3400,9.6233,-145.4241,20.00,82.00,-0.3400,7.3534,0.845650,-0.003022,0.024511,-0.007264,0.831425,1157,-10.989,-72.5452,10.5186,pitch
2.8418,552,enc,1,20.3400,0.9153,20.3400,9.7236,-145.4871,20.00,82.00,-0.3400,7.3517,0.847824,-0.003022,0.024506,-0.005085,0.831425,1157,-10.9261,-72.4448,10.4556,pitch
2.8469,553,enc,0,20.3400,0.6407,20.3400,9.7236,-145.4871,20.00,82.00,-0.3400,7.3500,0.849344,-0.003022,0.024500,-0.003560,0.831425,1156,-10.9261,-72.4448,10.4556,pitch
2.8520,554,enc,1,20.3400,0.4485,20.3400,9.8192,-145.5308,20.00,82.00,-0.3400,7.3483,0.850406,-0.003022,0.024494,-0.002492,0.831425,1156,-10.8874,-72.3492,10.4119,pitch
2.8571,555,enc,1,20.3400,0.3139,20.3400,9.8711,-145.5568,20.00,82.00,-0.3400,7.3466,0.851148,-0.003022,0.024489,-0.001744,0.831425,1155,-10.8613,-72.2973,10.3859,pitch
2.8622,556,enc,0,20.3400,0.2198,20.3400,9.8711,-145.5568,20.00,82.00,-0.3400,7.3449,0.851665,-0.003022,0.024483,-0.001221,0.831425,1155,-10.8613,-72.2973,10.3859,pitch
2.8673,557,enc,1,20.3400,0.1538,20.3400,9.9434,-145.5711,20.00,82.00,-0.3400,7.3432,0.852026,-0.003022,0.024477,-0.000855,0.831425,1155,-10.8471,-72.225,10.3716,pitch
2.8724,558,enc,1,20.3400,0.1077,20.3400,9.9772,-145.5732,20.00,82.00,-0.3400,7.3415,0.852277,-0.003022,0.024472,-0.000598,0.831425,1155,-10.84,-72.1912,10.3695,pitch
2.8774,559,enc,1,20.3400,0.0754,20.3400,10.0288,-145.5989,20.00,82.00,-0.3400,7.3398,0.852450,-0.003022,0.024466,-0.000419,0.831425,1155,-10.8143,-72.1397,10.3438,pitch
2.8825,560,enc,0,20.3400,0.0528,20.3400,10.0288,-145.5989,20.00,82.00,-0.3400,7.3381,0.852570,-0.003022,0.024460,-0.000293,0.831425,1155,-10.8143,-72.1397,10.3438,pitch
2.8876,561,enc,1,20.3400,0.0369,20.3400,10.077,-145.6208,20.00,82.00,-0.3400,7.3364,0.852653,-0.003022,0.024455,-0.000205,0.831425,1155,-10.7976,-72.0914,10.3219,pitch
2.8927,562,enc,1,20.5200,10.8259,20.5200,10.1235,-145.6413,20.00,82.00,-0.5200,7.3338,0.791106,-0.004622,0.024446,-0.060144,0.831425,1157,-10.777,-72.0449,10.3015,pitch
2.8978,563,enc,1,20.3400,-3.2219,20.3400,10.1388,-145.6379,20.00,82.00,-0.3400,7.3321,0.870743,-0.003022,0.024440,0.017899,0.831425,1155,-10.7755,-72.0296,10.3049,pitch
2.9029,564,enc,1,20.5200,8.5447,20.5200,10.167,-145.6529,20.00,82.00,-0.5200,7.3295,0.803765,-0.004622,0.024432,-0.047470,0.831425,1157,-10.7604,-72.0015,10.2898,pitch
2.9080,565,enc,1,20.5200,5.9813,20.5200,10.1951,-145.668,20.00,82.00,-0.5200,7.3269,0.817997,-0.004622,0.024423,-0.033229,0.831425,1159,-10.7454,-71.9734,10.2747,pitch
2.9131,566,enc,1,20.5200,4.1869,20.5200,10.2236,-145.6649,20.00,82.00,-0.5200,7.3243,0.827957,-0.004622,0.024414,-0.023260,0.831425,1161,-10.7434,-71.9448,10.2778,pitch
2.9182,567,enc,1,20.5200,2.9308,20.5200,10.2339,-145.6616,20.00,82.00,-0.5200,7.3217,0.834927,-0.004622,0.024406,-0.016282,0.831425,1161,-10.7518,-71.9345,10.2811,pitch
2.9233,568,enc,1,20.5200,2.0516,20.5200,10.2619,-145.6766,20.00,82.00,-0.5200,7.3191,0.839803,-0.004622,0.024397,-0.011398,0.831425,1160,-10.7369,-71.9065,10.2661,pitch
2.9283,569,enc,1,20.5200,1.4361,20.5200,10.2718,-145.6863,20.00,82.00,-0.5200,7.3165,0.843213,-0.004622,0.024388,-0.007978,0.831425,1158,-10.7272,-71.8966,10.2564,pitch
2.9334,570,enc,1,20.5200,1.0053,20.5200,10.313,-145.7016,20.00,82.00,-0.5200,7.3139,0.845598,-0.004622,0.024380,-0.005585,0.831425,1157,-10.7118,-71.8554,10.2412,pitch
2.9385,571,enc,1,20.5200,0.7037,20.5200,10.3233,-145.6982,20.00,82.00,-0.5200,7.3113,0.847265,-0.004622,0.024371,-0.003909,0.831425,1157,-10.7203,-71.8452,10.2445,pitch
2.9436,572,enc,1,20.5200,0.4926,20.5200,10.3282,-145.703,20.00,82.00,-0.5200,7.3087,0.848429,-0.004622,0.024362,-0.002737,0.831425,1156,-10.7155,-71.8402,10.2397,pitch
2.9487,573,enc,1,20.5200,0.3448,20.5200,10.3384,-145.6997,20.00,82.00,-0.5200,7.3061,0.849241,-0.004622,0.024354,-0.001916,0.831425,1156,-10.7239,-71.83,10.243,pitch
2.9537,574,enc,1,20.5200,0.2414,20.5200,10.3796,-145.7149,20.00,82.00,-0.5200,7.3035,0.849807,-0.004622,0.024345,-0.001341,0.831425,1156,-10.7086,-71.7889,10.2278,pitch
2.9588,575,enc,1,20.5200,0.1690,20.5200,10.3845,-145.7197,20.00,82.00,-0.5200,7.3009,0.850201,-0.004622,0.024336,-0.000939,0.831425,1156,-10.7038,-71.7839,10.223,pitch
2.9640,576,enc,1,20.5200,0.1183,20.5200,10.3943,-145.7293,20.00,82.00,-0.5200,7.2983,0.850474,-0.004622,0.024328,-0.000657,0.831425,1156,-10.6943,-71.7741,10.2134,pitch
2.9691,577,enc,1,20.5200,0.0828,20.5200,10.3993,-145.7341,20.00,82.00,-0.5200,7.2957,0.850662,-0.004622,0.024319,-0.000460,0.831425,1156,-10.6896,-71.7691,10.2086,pitch
2.9742,578,enc,1,20.5200,0.0580,20.5200,10.4173,-145.7392,20.00,82.00,-0.5200,7.2931,0.850792,-0.004622,0.024310,-0.000322,0.831425,1155,-10.6843,-71.7511,10.2035,pitch
2.9793,579,enc,1,20.5200,0.0406,20.5200,10.4403,-145.7492,20.00,82.00,-0.5200,7.2905,0.850880,-0.004622,0.024302,-0.000225,0.831425,1155,-10.6743,-71.7281,10.1935,pitch
2.9844,580,enc,1,20.3400,-10.7716,20.3400,10.4452,-145.7539,20.00,82.00,-0.3400,7.2888,0.912541,-0.003022,0.024296,0.059842,0.831425,1153,-10.6696,-71.7232,10.1888,pitch
2.9895,581,enc,1,20.3400,-7.5401,20.3400,10.4502,-145.7587,20.00,82.00,-0.3400,7.2871,0.894583,-0.003022,0.024290,0.041890,0.831425,1151,-10.6649,-71.7183,10.184,pitch
2.9946,582,enc,1,20.3400,-5.2781,20.3400,10.4555,-145.7506,20.00,82.00,-0.3400,7.2854,0.882011,-0.003022,0.024285,0.029323,0.831425,1149,-10.6781,-71.713,10.1921,pitch
2.9997,583,enc,1,20.3400,-3.6947,20.3400,10.474,-145.7379,20.00,82.00,-0.3400,7.2837,0.873208,-0.003022,0.024279,0.020526,0.831425,1147,-10.6857,-71.6944,10.2049,pitch
3.0048,584,enc,1,20.3400,-2.5863,20.3400,10.4789,-145.7426,20.00,82.00,-0.3400,7.2820,0.867045,-0.003022,0.024273,0.014368,0.831425,1149,-10.681,-71.6895,10.2001,pitch
3.0099,585,enc,0,20.3400,-1.8104,20.3400,10.4789,-145.7426,20.00,82.00,-0.3400,7.2803,0.862729,-0.003022,0.024268,0.010058,0.831425,1151,-10.681,-71.6895,10.2001,pitch
3.0152,586,enc,1,20.3400,-1.2673,20.3400,10.4843,-145.7345,20.00,82.00,-0.3400,7.2786,0.859706,-0.003022,0.024262,0.007040,0.831425,1152,-10.6941,-71.6842,10.2082,pitch
3.0203,587,enc,0,20.3400,-0.8871,20.3400,10.4843,-145.7345,20.00,82.00,-0.3400,7.2769,0.857588,-0.003022,0.024256,0.004928,0.831425,1153,-10.6941,-71.6842,10.2082,pitch
3.0254,588,enc,1,20.3400,-0.6210,20.3400,10.5022,-145.7397,20.00,82.00,-0.3400,7.2752,0.856104,-0.003022,0.024251,0.003450,0.831425,1153,-10.6889,-71.6662,10.2031,pitch
3.0305,589,enc,1,20.3400,-0.4347,20.3400,10.4892,-145.7393,20.00,82.00,-0.3400,7.2735,0.855063,-0.003022,0.024245,0.002415,0.831425,1154,-10.6894,-71.6792,10.2034,pitch
3.0356,590,enc,1,20.3400,-0.3043,20.3400,10.5028,-145.7218,20.00,82.00,-0.3400,7.2718,0.854333,-0.003022,0.024239,0.001690,0.831425,1154,-10.7017,-71.6657,10.2209,pitch
3.0406,591,enc,1,20.3400,-0.2130,20.3400,10.5022,-145.7397,20.00,82.00,-0.3400,7.2701,0.853820,-0.003022,0.024234,0.001183,0.831425,1154,-10.6889,-71.6662,10.2031,pitch
3.0458,592,enc,1,20.3400,-0.1491,20.3400,10.4897,-145.7214,20.00,82.00,-0.3400,7.2684,0.853460,-0.003022,0.024228,0.000828,0.831425,1154,-10.7022,-71.6787,10.2213,pitch
3.0508,593,enc,1,20.3400,-0.1044,20.3400,10.4892,-145.7393,20.00,82.00,-0.3400,7.2667,0.853205,-0.003022,0.024222,0.000580,0.831425,1155,-10.6894,-71.6792,10.2034,pitch
3.0559,594,enc,1,20.3400,-0.0731,20.3400,10.4897,-145.7214,20.00,82.00,-0.3400,7.2650,0.853026,-0.003022,0.024217,0.000406,0.831425,1155,-10.7022,-71.6787,10.2213,pitch
3.0610,595,enc,0,20.3400,-0.0511,20.3400,10.4897,-145.7214,20.00,82.00,-0.3400,7.2633,0.852898,-0.003022,0.024211,0.000284,0.831425,1155,-10.7022,-71.6787,10.2213,pitch
3.0661,596,enc,1,20.3400,-0.0358,20.3400,10.4902,-145.7036,20.00,82.00,-0.3400,7.2616,0.852807,-0.003022,0.024205,0.000199,0.831425,1155,-10.7151,-71.6782,10.2391,pitch
3.0712,597,enc,0,20.3400,-0.0251,20.3400,10.4902,-145.7036,20.00,82.00,-0.3400,7.2599,0.852742,-0.003022,0.024200,0.000139,0.831425,1155,-10.7151,-71.6782,10.2391,pitch
3.0763,598,enc,0,20.3400,-0.0175,20.3400,10.4902,-145.7036,20.00,82.00,-0.3400,7.2582,0.852695,-0.003022,0.024194,0.000097,0.831425,1155,-10.7151,-71.6782,10.2391,pitch
3.0814,599,enc,0,20.3400,-0.0123,20.3400,10.4902,-145.7036,20.00,82.00,-0.3400,7.2565,0.852660,-0.003022,0.024188,0.000068,0.831425,1155,-10.7151,-71.6782,10.2391,pitch
3.0865,600,enc,1,20.1600,-10.8086,20.1600,10.5038,-145.6861,20.00,82.00,-0.1600,7.2557,0.914237,-0.001422,0.024186,0.060048,0.831425,1153,-10.7274,-71.6646,10.2566,pitch
3.0915,601,enc,0,20.1600,-7.5660,20.1600,10.5038,-145.6861,20.00,82.00,-0.1600,7.2549,0.896220,-0.001422,0.024183,0.042033,0.831425,1151,-10.7274,-71.6646,10.2566,pitch
3.0966,602,enc,1,20.1600,-5.2962,20.1600,10.4858,-145.681,20.00,82.00,-0.1600,7.2541,0.883607,-0.001422,0.024180,0.029423,0.831425,1149,-10.7327,-71.6826,10.2617,pitch
3.1017,603,enc,0,20.1600,-3.7073,20.1600,10.4858,-145.681,20.00,82.00,-0.1600,7.2533,0.874777,-0.001422,0.024178,0.020596,0.831425,1147,-10.7327,-71.6826,10.2617,pitch
3.1068,604,enc,0,20.1600,-2.5951,20.1600,10.4858,-145.681,20.00,82.00,-0.1600,7.2525,0.868596,-0.001422,0.024175,0.014417,0.831425,1149,-10.7327,-71.6826,10.2617,pitch
3.1119,605,enc,0,20.1600,-1.8166,20.1600,10.4858,-145.681,20.00,82.00,-0.1600,7.2517,0.864268,-0.001422,0.024172,0.010092,0.831425,1150,-10.7327,-71.6826,10.2617,pitch
3.1170,606,enc,1,20.1600,-1.2716,20.1600,10.4629,-145.671,20.00,82.00,-0.1600,7.2509,0.861237,-0.001422,0.024170,0.007065,0.831425,1152,-10.7427,-71.7056,10.2717,pitch
3.1221,607,enc,1,20.1600,-0.8901,20.1600,10.476,-145.6714,20.00,82.00,-0.1600,7.2501,0.859115,-0.001422,0.024167,0.004945,0.831425,1152,-10.7422,-71.6925,10.2713,pitch
3.1272,608,enc,0,20.1600,-0.6231,20.1600,10.476,-145.6714,20.00,82.00,-0.1600,7.2493,0.857629,-0.001422,0.024164,0.003462,0.831425,1153,-10.7422,-71.6925,10.2713,pitch
3.1323,609,enc,1,20.1600,-0.4362,20.1600,10.4576,-145.6791,20.00,82.00,-0.1600,7.2485,0.856588,-0.001422,0.024162,0.002423,0.831425,1153,-10.7295,-71.7109,10.2636,pitch
3.1374,610,enc,1,20.1600,-0.3053,20.1600,10.4581,-145.6612,20.00,82.00,-0.1600,7.2477,0.855858,-0.001422,0.024159,0.001696,0.831425,1154,-10.7424,-71.7104,10.2815,pitch
3.1425,611,enc,1,20.1600,-0.2137,20.1600,10.4712,-145.6616,20.00,82.00,-0.1600,7.2469,0.855347,-0.001422,0.024156,0.001187,0.831425,1154,-10.7419,-71.6973,10.2811,pitch
3.1476,612,enc,1,19.9800,-10.9496,19.9800,10.4535,-145.6435,20.00,82.00,0.0200,7.2470,0.916591,0.000178,0.024157,0.060831,0.831425,1152,-10.7651,-71.7149,10.2992,pitch
3.1526,613,enc,0,19.9800,-7.6647,19.9800,10.4535,-145.6435,20.00,82.00,0.0200,7.2471,0.898342,0.000178,0.024157,0.042582,0.831425,1150,-10.7651,-71.7149,10.2992,pitch
3.1577,614,enc,1,19.9800,-5.3653,19.9800,10.4486,-145.6387,20.00,82.00,0.0200,7.2472,0.885568,0.000178,0.024157,0.029807,0.831425,1148,-10.7698,-71.7198,10.304,pitch
3.1628,615,enc,1,19.9800,-3.7557,19.9800,10.477,-145.6357,20.00,82.00,0.0200,7.2473,0.876626,0.000178,0.024158,0.020865,0.831425,1146,-10.7679,-71.6914,10.307,pitch
3.1679,616,enc,1,19.9800,-2.6290,19.9800,10.5048,-145.6505,20.00,82.00,0.0200,7.2474,0.870367,0.000178,0.024158,0.014606,0.831425,1148,-10.7531,-71.6636,10.2923,pitch
3.1730,617,enc,1,19.9800,-1.8403,19.9800,10.5151,-145.6472,20.00,82.00,0.0200,7.2475,0.865985,0.000178,0.024158,0.010224,0.831425,1150,-10.7614,-71.6533,10.2955,pitch
3.1781,618,enc,1,19.9800,-1.2882,19.9800,10.5429,-145.6619,20.00,82.00,0.0200,7.2476,0.862919,0.000178,0.024159,0.007157,0.831425,1151,-10.7467,-71.6255,10.2808,pitch
3.1832,619,enc,1,19.9800,-0.9017,19.9800,10.5658,-145.6718,20.00,82.00,0.0200,7.2477,0.860772,0.000178,0.024159,0.005010,0.831425,1152,-10.7367,-71.6027,10.2709,pitch
3.1883,620,enc,1,19.9800,-0.6312,19.9800,10.5765,-145.6508,20.00,82.00,0.0200,7.2478,0.859269,0.000178,0.024159,0.003507,0.831425,1152,-10.7579,-71.5919,10.2919,pitch
3.1934,621,enc,1,19.9800,-0.4419,19.9800,10.5994,-145.6607,20.00,82.00,0.0200,7.2479,0.858218,0.000178,0.024160,0.002455,0.831425,1153,-10.7479,-71.5691,10.282,pitch
3.1985,622,enc,1,19.9800,-0.3093,19.9800,10.6047,-145.6527,20.00,82.00,0.0200,7.2480,0.857482,0.000178,0.024160,0.001718,0.831425,1153,-10.761,-71.5637,10.29,pitch
3.2036,623,enc,1,19.9800,-0.2165,19.9800,10.6271,-145.6753,20.00,82.00,0.0200,7.2481,0.856966,0.000178,0.024160,0.001203,0.831425,1153,-10.7333,-71.5413,10.2674,pitch
3.2086,624,enc,1,19.8000,-10.9516,19.8000,10.6329,-145.6496,20.00,82.00,0.2000,7.2491,0.918209,0.001778,0.024164,0.060842,0.831425,1151,-10.759,-71.5355,10.2931,pitch
3.2137,625,enc,1,19.8000,-7.6661,19.8000,10.6379,-145.6544,20.00,82.00,0.2000,7.2501,0.899960,0.001778,0.024167,0.042589,0.831425,1149,-10.7543,-71.5306,10.2883,pitch
3.2188,626,enc,1,19.8000,-5.3663,19.8000,10.6433,-145.6414,20.00,82.00,0.2000,7.2511,0.887186,0.001778,0.024170,0.029813,0.831425,1147,-10.7623,-71.5251,10.3013,pitch
3.2239,627,enc,1,19.8000,-3.7564,19.8000,10.6612,-145.6465,20.00,82.00,0.2000,7.2521,0.878246,0.001778,0.024174,0.020869,0.831425,1145,-10.7571,-71.5073,10.2962,pitch
3.2290,628,enc,1,19.8000,-2.6295,19.8000,10.6666,-145.6336,20.00,82.00,0.2000,7.2531,0.871988,0.001778,0.024177,0.014608,0.831425,1147,-10.7651,-71.5018,10.3091,pitch
3.2341,629,enc,1,19.8000,-1.8406,19.8000,10.6715,-145.6383,20.00,82.00,0.2000,7.2541,0.867609,0.001778,0.024180,0.010226,0.831425,1149,-10.7604,-71.4969,10.3044,pitch
3.2392,630,enc,1,19.8000,-1.2884,19.8000,10.6721,-145.6206,20.00,82.00,0.2000,7.2551,0.864545,0.001778,0.024184,0.007158,0.831425,1150,-10.7731,-71.4964,10.3221,pitch
3.2443,631,enc,1,19.8000,-0.9019,19.8000,10.677,-145.6254,20.00,82.00,0.2000,7.2561,0.862401,0.001778,0.024187,0.005011,0.831425,1151,-10.7684,-71.4914,10.3174,pitch
3.2494,632,enc,1,19.8000,-0.6313,19.8000,10.6948,-145.6305,20.00,82.00,0.2000,7.2571,0.860901,0.001778,0.024190,0.003507,0.831425,1152,-10.7632,-71.4736,10.3122,pitch
3.2545,633,enc,1,19.8000,-0.4419,19.8000,10.6824,-145.6124,20.00,82.00,0.2000,7.2581,0.859852,0.001778,0.024194,0.002455,0.831425,1152,-10.7764,-71.486,10.3303,pitch
3.2601,634,enc,1,19.8000,-0.3094,19.8000,10.7007,-145.6049,20.00,82.00,0.2000,7.2591,0.859119,0.001778,0.024197,0.001719,0.831425,1152,-10.7888,-71.4678,10.3378,pitch
3.2651,635,enc,1,19.8000,-0.2165,19.8000,10.7003,-145.6175,20.00,82.00,0.2000,7.2601,0.858607,0.001778,0.024200,0.001203,0.831425,1153,-10.7711,-71.4682,10.3252,pitch
3.2702,636,enc,1,19.8000,-0.1516,19.8000,10.719,-145.5923,20.00,82.00,0.2000,7.2611,0.858249,0.001778,0.024204,0.000842,0.831425,1153,-10.7963,-71.4494,10.3504,pitch
3.2753,637,enc,1,19.6200,-10.9061,19.6200,10.7061,-145.5919,20.00,82.00,0.3800,7.2630,0.919603,0.003378,0.024210,0.060589,0.831425,1151,-10.7968,-71.4623,10.3508,pitch
3.2805,638,enc,1,19.6200,-7.6343,19.6200,10.7066,-145.5743,20.00,82.00,0.3800,7.2649,0.901432,0.003378,0.024216,0.042413,0.831425,1149,-10.8095,-71.4618,10.3684,pitch
3.2856,639,enc,1,19.6200,-5.3440,19.6200,10.7244,-145.5794,20.00,82.00,0.3800,7.2668,0.888715,0.003378,0.024223,0.029689,0.831425,1147,-10.8042,-71.444,10.3633,pitch
3.2907,640,enc,1,19.6200,-3.7408,19.6200,10.712,-145.5664,20.00,82.00,0.3800,7.2687,0.879814,0.003378,0.024229,0.020782,0.831425,1145,-10.8224,-71.4565,10.3763,pitch
3.2958,641,enc,1,19.6200,-2.6186,19.6200,10.7298,-145.5715,20.00,82.00,0.3800,7.2706,0.873586,0.003378,0.024235,0.014548,0.831425,1147,-10.8172,-71.4387,10.3712,pitch
3.3009,642,enc,1,19.6200,-1.8330,19.6200,10.7476,-145.5767,20.00,82.00,0.3800,7.2725,0.869228,0.003378,0.024242,0.010183,0.831425,1149,-10.812,-71.4209,10.3661,pitch
